window_id,id,window_start,window_end,target_date,target_distance_km,target_distance_label,target_seconds,target_time,window_days,activity_days,rest_days
59747400-486b-4c0f-bb30-989fe8b7b87a_2019-04-06_5.0,59747400-486b-4c0f-bb30-989fe8b7b87a,2019-03-10,2019-04-06,2019-04-06,5.0,5.0 km,1671.2969543147208,27:51,28,5,23
59747400-486b-4c0f-bb30-989fe8b7b87a_2019-04-15_5.0,59747400-486b-4c0f-bb30-989fe8b7b87a,2019-03-19,2019-04-15,2019-04-15,5.0,5.0 km,1521.1867816091954,25:21,28,4,24
59747400-486b-4c0f-bb30-989fe8b7b87a_2019-04-26_5.0,59747400-486b-4c0f-bb30-989fe8b7b87a,2019-03-30,2019-04-26,2019-04-26,5.0,5.0 km,1448.2936507936508,24:08,28,4,24
59747400-486b-4c0f-bb30-989fe8b7b87a_2019-05-05_5.0,59747400-486b-4c0f-bb30-989fe8b7b87a,2019-04-08,2019-05-05,2019-05-05,5.0,5.0 km,1419.0489296636085,23:39,28,3,25
59747400-486b-4c0f-bb30-989fe8b7b87a_2019-05-05_10.0,59747400-486b-4c0f-bb30-989fe8b7b87a,2019-04-08,2019-05-05,2019-05-05,10.0,10.0 km,2885.810810810811,48:06,28,3,25
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-05-29_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-05-02,2017-05-29,2017-05-29,5.0,5.0 km,1757.8521126760563,29:18,28,3,25
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-06-01_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-05-05,2017-06-01,2017-06-01,5.0,5.0 km,1564.8853658536586,26:05,28,4,24
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-06-06_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-05-10,2017-06-06,2017-06-06,5.0,5.0 km,1592.8482972136223,26:33,28,5,23
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-06-09_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-05-13,2017-06-09,2017-06-09,5.0,5.0 km,1668.448717948718,27:48,28,5,23
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-06-14_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-05-18,2017-06-14,2017-06-14,5.0,5.0 km,1821.359420289855,30:21,28,6,22
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-06-18_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-05-22,2017-06-18,2017-06-18,5.0,5.0 km,1662.0843023255813,27:42,28,7,21
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-06-25_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-05-29,2017-06-25,2017-06-25,5.0,5.0 km,1542.5337995337995,25:43,28,8,20
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-06-29_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-06-02,2017-06-29,2017-06-29,5.0,5.0 km,1861.7325227963524,31:02,28,7,21
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-07-05_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-06-08,2017-07-05,2017-07-05,5.0,5.0 km,1705.3402489626556,28:25,28,8,20
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-07-14_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-06-17,2017-07-14,2017-07-14,5.0,5.0 km,1521.5425531914893,25:22,28,7,21
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-07-20_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-06-23,2017-07-20,2017-07-20,5.0,5.0 km,1824.6940063091483,30:25,28,6,22
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2017-12-22_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2017-11-25,2017-12-22,2017-12-22,5.0,5.0 km,1932.239024390244,32:12,28,1,27
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2018-03-12_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2018-02-13,2018-03-12,2018-03-12,5.0,5.0 km,1934.685294117647,32:15,28,1,27
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2018-03-15_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2018-02-16,2018-03-15,2018-03-15,5.0,5.0 km,1762.9396325459318,29:23,28,2,26
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2018-03-25_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2018-02-26,2018-03-25,2018-03-25,5.0,5.0 km,1946.781976744186,32:27,28,3,25
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2018-03-30_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2018-03-03,2018-03-30,2018-03-30,5.0,5.0 km,1829.4447592067988,30:29,28,4,24
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2018-04-04_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2018-03-08,2018-04-04,2018-04-04,5.0,5.0 km,1738.323155216285,28:58,28,5,23
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2018-04-08_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2018-03-12,2018-04-08,2018-04-08,5.0,5.0 km,1782.836027713626,29:43,28,6,22
5aaf53a2-ec69-419d-b79f-b896148e1eb7_2018-04-11_5.0,5aaf53a2-ec69-419d-b79f-b896148e1eb7,2018-03-15,2018-04-11,2018-04-11,5.0,5.0 km,1686.6960784313726,28:07,28,6,22
5afc6537-7d34-4302-874c-8a8d8389b821_2015-08-13_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-07-17,2015-08-13,2015-08-13,5.0,5.0 km,1758.8327526132405,29:19,28,5,23
5afc6537-7d34-4302-874c-8a8d8389b821_2015-08-15_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-07-19,2015-08-15,2015-08-15,5.0,5.0 km,1734.9615384615383,28:55,28,5,23
5afc6537-7d34-4302-874c-8a8d8389b821_2015-09-10_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-08-14,2015-09-10,2015-09-10,5.0,5.0 km,1502.132530120482,25:02,28,2,26
5afc6537-7d34-4302-874c-8a8d8389b821_2015-09-11_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-08-15,2015-09-11,2015-09-11,5.0,5.0 km,1474.0754189944134,24:34,28,3,25
5afc6537-7d34-4302-874c-8a8d8389b821_2015-09-17_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-08-21,2015-09-17,2015-09-17,5.0,5.0 km,1823.655172413793,30:24,28,3,25
5afc6537-7d34-4302-874c-8a8d8389b821_2015-09-30_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-09-03,2015-09-30,2015-09-30,5.0,5.0 km,1559.83908045977,26:00,28,4,24
5afc6537-7d34-4302-874c-8a8d8389b821_2015-10-30_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-10-03,2015-10-30,2015-10-30,5.0,5.0 km,1423.7427055702917,23:44,28,1,27
5afc6537-7d34-4302-874c-8a8d8389b821_2015-12-20_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-11-23,2015-12-20,2015-12-20,5.0,5.0 km,1350.1437908496732,22:30,28,1,27
5afc6537-7d34-4302-874c-8a8d8389b821_2015-12-26_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-11-29,2015-12-26,2015-12-26,5.0,5.0 km,1585.5162241887906,26:26,28,2,26
5afc6537-7d34-4302-874c-8a8d8389b821_2015-12-28_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-12-01,2015-12-28,2015-12-28,5.0,5.0 km,1699.6822742474917,28:20,28,3,25
5afc6537-7d34-4302-874c-8a8d8389b821_2015-12-30_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-12-03,2015-12-30,2015-12-30,5.0,5.0 km,1573.4327485380115,26:13,28,4,24
5afc6537-7d34-4302-874c-8a8d8389b821_2016-01-01_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-12-05,2016-01-01,2016-01-01,5.0,5.0 km,1613.0863309352517,26:53,28,5,23
5afc6537-7d34-4302-874c-8a8d8389b821_2016-01-04_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-12-08,2016-01-04,2016-01-04,5.0,5.0 km,1646.5923344947735,27:27,28,6,22
5afc6537-7d34-4302-874c-8a8d8389b821_2016-01-08_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-12-12,2016-01-08,2016-01-08,5.0,5.0 km,1595.0,26:35,28,7,21
5afc6537-7d34-4302-874c-8a8d8389b821_2016-01-25_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2015-12-29,2016-01-25,2016-01-25,5.0,5.0 km,1556.2355212355212,25:56,28,5,23
5afc6537-7d34-4302-874c-8a8d8389b821_2016-02-13_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-01-17,2016-02-13,2016-02-13,5.0,5.0 km,2030.372781065089,33:50,28,3,25
5afc6537-7d34-4302-874c-8a8d8389b821_2016-02-13_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-01-17,2016-02-13,2016-02-13,10.0,10.0 km,3624.0364583333335,01:00:24,28,3,25
5afc6537-7d34-4302-874c-8a8d8389b821_2016-03-15_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-02-17,2016-03-15,2016-03-15,5.0,5.0 km,1426.5217391304348,23:47,28,1,27
5afc6537-7d34-4302-874c-8a8d8389b821_2016-03-27_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-02-29,2016-03-27,2016-03-27,5.0,5.0 km,1697.2536231884058,28:17,28,2,26
5afc6537-7d34-4302-874c-8a8d8389b821_2016-03-27_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-02-29,2016-03-27,2016-03-27,10.0,10.0 km,3616.0,01:00:16,28,2,26
5afc6537-7d34-4302-874c-8a8d8389b821_2016-03-31_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-04,2016-03-31,2016-03-31,5.0,5.0 km,1580.553459119497,26:21,28,3,25
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-02_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-06,2016-04-02,2016-04-02,5.0,5.0 km,1517.8728323699422,25:18,28,4,24
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-03_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-07,2016-04-03,2016-04-03,5.0,5.0 km,1785.25,29:45,28,5,23
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-04_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-08,2016-04-04,2016-04-04,5.0,5.0 km,1399.718826405868,23:20,28,6,22
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-05_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-09,2016-04-05,2016-04-05,5.0,5.0 km,1399.2866449511403,23:19,28,7,21
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-08_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-12,2016-04-08,2016-04-08,5.0,5.0 km,1510.5075987841944,25:11,28,8,20
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-09_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-13,2016-04-09,2016-04-09,5.0,5.0 km,1393.6194029850747,23:14,28,9,19
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-09_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-13,2016-04-09,2016-04-09,10.0,10.0 km,2666.416243654822,44:26,28,9,19
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-11_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-15,2016-04-11,2016-04-11,5.0,5.0 km,1534.1005747126437,25:34,28,10,18
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-14_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-18,2016-04-14,2016-04-14,5.0,5.0 km,1411.8653421633553,23:32,28,10,18
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-14_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-18,2016-04-14,2016-04-14,10.0,10.0 km,2770.7594501718213,46:11,28,10,18
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-16_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-20,2016-04-16,2016-04-16,5.0,5.0 km,1433.1051344743275,23:53,28,11,17
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-17_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-21,2016-04-17,2016-04-17,5.0,5.0 km,1588.453172205438,26:28,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-17_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-21,2016-04-17,2016-04-17,10.0,10.0 km,3207.5555555555557,53:28,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-17_15.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-21,2016-04-17,2016-04-17,15.0,15.0 km,4887.205882352941,01:21:27,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-17_21.1,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-21,2016-04-17,2016-04-17,21.1,21.1 km,6732.21052631579,01:52:12,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-20_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-24,2016-04-20,2016-04-20,5.0,5.0 km,2313.828125,38:34,28,13,15
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-20_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-24,2016-04-20,2016-04-20,10.0,10.0 km,5377.380530973452,01:29:37,28,13,15
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-21_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-25,2016-04-21,2016-04-21,5.0,5.0 km,1245.0394431554523,20:45,28,14,14
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-22_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-26,2016-04-22,2016-04-22,5.0,5.0 km,1414.1964285714284,23:34,28,15,13
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-25_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-29,2016-04-25,2016-04-25,5.0,5.0 km,1304.9530864197532,21:45,28,16,12
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-25_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-29,2016-04-25,2016-04-25,10.0,10.0 km,2562.7051597051595,42:43,28,16,12
5afc6537-7d34-4302-874c-8a8d8389b821_2016-04-27_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-03-31,2016-04-27,2016-04-27,5.0,5.0 km,1445.342261904762,24:05,28,17,11
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-03_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-06,2016-05-03,2016-05-03,5.0,5.0 km,1353.0784313725492,22:33,28,13,15
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-03_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-06,2016-05-03,2016-05-03,10.0,10.0 km,2701.246231155779,45:01,28,13,15
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-03_15.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-06,2016-05-03,2016-05-03,15.0,15.0 km,4024.472222222222,01:07:04,28,13,15
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-04_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-07,2016-05-04,2016-05-04,5.0,5.0 km,1407.465909090909,23:27,28,14,14
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-11_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-14,2016-05-11,2016-05-11,5.0,5.0 km,2105.1312910284464,35:05,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-11_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-14,2016-05-11,2016-05-11,10.0,10.0 km,3877.0,01:04:37,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-12_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-15,2016-05-12,2016-05-12,5.0,5.0 km,1534.6321070234114,25:35,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-12_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-15,2016-05-12,2016-05-12,10.0,10.0 km,3108.8300283286117,51:49,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-14_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-17,2016-05-14,2016-05-14,5.0,5.0 km,2196.935,36:37,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-14_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-17,2016-05-14,2016-05-14,10.0,10.0 km,4446.747899159664,01:14:07,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-15_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-18,2016-05-15,2016-05-15,5.0,5.0 km,1322.639423076923,22:03,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-24_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-27,2016-05-24,2016-05-24,5.0,5.0 km,1255.948275862069,20:56,28,8,20
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-26_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-29,2016-05-26,2016-05-26,5.0,5.0 km,1385.1063829787233,23:05,28,8,20
5afc6537-7d34-4302-874c-8a8d8389b821_2016-05-27_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-04-30,2016-05-27,2016-05-27,5.0,5.0 km,2314.3827893175076,38:34,28,9,19
5afc6537-7d34-4302-874c-8a8d8389b821_2016-06-01_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-05-05,2016-06-01,2016-06-01,5.0,5.0 km,1553.0,25:53,28,8,20
5afc6537-7d34-4302-874c-8a8d8389b821_2016-06-04_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-05-08,2016-06-04,2016-06-04,5.0,5.0 km,1382.8615384615384,23:03,28,10,18
5afc6537-7d34-4302-874c-8a8d8389b821_2016-06-04_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-05-08,2016-06-04,2016-06-04,10.0,10.0 km,2778.7032640949556,46:19,28,10,18
5afc6537-7d34-4302-874c-8a8d8389b821_2016-06-04_15.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-05-08,2016-06-04,2016-06-04,15.0,15.0 km,4129.789473684211,01:08:50,28,10,18
5afc6537-7d34-4302-874c-8a8d8389b821_2016-06-04_21.1,5afc6537-7d34-4302-874c-8a8d8389b821,2016-05-08,2016-06-04,2016-06-04,21.1,21.1 km,5704.0,01:35:04,28,10,18
5afc6537-7d34-4302-874c-8a8d8389b821_2016-06-04_42.2,5afc6537-7d34-4302-874c-8a8d8389b821,2016-05-08,2016-06-04,2016-06-04,42.2,42.2 km,11582.323529411766,03:13:02,28,10,18
5afc6537-7d34-4302-874c-8a8d8389b821_2016-06-21_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-05-25,2016-06-21,2016-06-21,5.0,5.0 km,1494.7363344051448,24:55,28,6,22
5afc6537-7d34-4302-874c-8a8d8389b821_2016-06-22_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-05-26,2016-06-22,2016-06-22,5.0,5.0 km,1498.3523489932886,24:58,28,7,21
5afc6537-7d34-4302-874c-8a8d8389b821_2016-07-24_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-06-27,2016-07-24,2016-07-24,5.0,5.0 km,1641.0498614958449,27:21,28,1,27
5afc6537-7d34-4302-874c-8a8d8389b821_2016-07-24_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-06-27,2016-07-24,2016-07-24,10.0,10.0 km,3378.790026246719,56:19,28,1,27
5afc6537-7d34-4302-874c-8a8d8389b821_2016-07-28_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-07-01,2016-07-28,2016-07-28,5.0,5.0 km,1278.8872901678658,21:19,28,2,26
5afc6537-7d34-4302-874c-8a8d8389b821_2016-07-30_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-07-03,2016-07-30,2016-07-30,5.0,5.0 km,1392.542699724518,23:13,28,3,25
5afc6537-7d34-4302-874c-8a8d8389b821_2016-08-22_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-07-26,2016-08-22,2016-08-22,5.0,5.0 km,1348.2140672782875,22:28,28,4,24
5afc6537-7d34-4302-874c-8a8d8389b821_2016-08-23_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-07-27,2016-08-23,2016-08-23,5.0,5.0 km,1257.2995283018868,20:57,28,5,23
5afc6537-7d34-4302-874c-8a8d8389b821_2016-08-24_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-07-28,2016-08-24,2016-08-24,5.0,5.0 km,1445.515306122449,24:06,28,6,22
5afc6537-7d34-4302-874c-8a8d8389b821_2016-08-26_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-07-30,2016-08-26,2016-08-26,5.0,5.0 km,1380.7106741573034,23:01,28,6,22
5afc6537-7d34-4302-874c-8a8d8389b821_2016-08-29_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-02,2016-08-29,2016-08-29,5.0,5.0 km,1303.3638743455497,21:43,28,7,21
5afc6537-7d34-4302-874c-8a8d8389b821_2016-08-29_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-02,2016-08-29,2016-08-29,10.0,10.0 km,2716.830985915493,45:17,28,7,21
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-05_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-09,2016-09-05,2016-09-05,5.0,5.0 km,1392.559493670886,23:13,28,10,18
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-06_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-10,2016-09-06,2016-09-06,5.0,5.0 km,1704.3669467787115,28:24,28,11,17
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-10_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-14,2016-09-10,2016-09-10,5.0,5.0 km,1366.3680555555554,22:46,28,13,15
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-13_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-17,2016-09-13,2016-09-13,5.0,5.0 km,1592.657320872274,26:33,28,14,14
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-15_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-19,2016-09-15,2016-09-15,5.0,5.0 km,1563.604221635884,26:04,28,15,13
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-16_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-20,2016-09-16,2016-09-16,5.0,5.0 km,1454.124087591241,24:14,28,15,13
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-17_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-21,2016-09-17,2016-09-17,5.0,5.0 km,1281.3905472636816,21:21,28,16,12
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-19_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-23,2016-09-19,2016-09-19,5.0,5.0 km,1333.8763157894737,22:14,28,16,12
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-19_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-23,2016-09-19,2016-09-19,10.0,10.0 km,2878.2048929663606,47:58,28,16,12
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-21_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-25,2016-09-21,2016-09-21,5.0,5.0 km,1341.8018018018017,22:22,28,15,13
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-21_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-25,2016-09-21,2016-09-21,10.0,10.0 km,2750.4249201277953,45:50,28,15,13
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-22_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-26,2016-09-22,2016-09-22,5.0,5.0 km,1651.342372881356,27:31,28,16,12
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-22_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-26,2016-09-22,2016-09-22,10.0,10.0 km,3299.0677966101694,54:59,28,16,12
5afc6537-7d34-4302-874c-8a8d8389b821_2016-09-27_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-08-31,2016-09-27,2016-09-27,5.0,5.0 km,1272.0,21:12,28,13,15
5afc6537-7d34-4302-874c-8a8d8389b821_2016-10-01_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-09-04,2016-10-01,2016-10-01,5.0,5.0 km,1822.232142857143,30:22,28,13,15
5afc6537-7d34-4302-874c-8a8d8389b821_2016-10-01_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-09-04,2016-10-01,2016-10-01,10.0,10.0 km,3450.4117647058824,57:30,28,13,15
5afc6537-7d34-4302-874c-8a8d8389b821_2016-10-13_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-09-16,2016-10-13,2016-10-13,5.0,5.0 km,1562.5238095238094,26:03,28,9,19
5afc6537-7d34-4302-874c-8a8d8389b821_2016-10-29_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-10-02,2016-10-29,2016-10-29,5.0,5.0 km,2995.442367601246,49:55,28,8,20
5afc6537-7d34-4302-874c-8a8d8389b821_2016-11-15_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-10-19,2016-11-15,2016-11-15,5.0,5.0 km,2062.7625570776254,34:23,28,11,17
5afc6537-7d34-4302-874c-8a8d8389b821_2016-11-23_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2016-10-27,2016-11-23,2016-11-23,5.0,5.0 km,2299.5025773195875,38:20,28,12,16
5afc6537-7d34-4302-874c-8a8d8389b821_2017-05-16_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2017-04-19,2017-05-16,2017-05-16,5.0,5.0 km,1385.266791044776,23:05,28,1,27
5afc6537-7d34-4302-874c-8a8d8389b821_2017-05-21_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2017-04-24,2017-05-21,2017-05-21,5.0,5.0 km,1781.132183908046,29:41,28,2,26
5afc6537-7d34-4302-874c-8a8d8389b821_2017-05-24_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2017-04-27,2017-05-24,2017-05-24,5.0,5.0 km,1616.5524193548388,26:57,28,3,25
5afc6537-7d34-4302-874c-8a8d8389b821_2017-05-24_10.0,5afc6537-7d34-4302-874c-8a8d8389b821,2017-04-27,2017-05-24,2017-05-24,10.0,10.0 km,3124.5674300254454,52:05,28,3,25
5afc6537-7d34-4302-874c-8a8d8389b821_2017-05-25_5.0,5afc6537-7d34-4302-874c-8a8d8389b821,2017-04-28,2017-05-25,2017-05-25,5.0,5.0 km,1475.9615384615386,24:36,28,4,24
